train_posterior_rmse,test_posterior_rmse,train_posterior_ll,test_posterior_ll
0.005793514055704879,0.005652931177136697,3.842830113002232,3.833217075892857
0.007115377722516981,0.010688668686827718,3.8620851194703736,3.864003763570414
0.006069144286101816,0.00741623875019112,3.0076284037007914,2.9815852177607547
0.005884729525956274,0.005558261499107488,3.6939285080154223,3.6501651119876217
0.006923726893599564,0.00790255640048935,3.03911778833959,3.0035765016233764
