train_posterior_rmse,test_posterior_rmse,train_posterior_ll,test_posterior_ll
0.0028370668158400635,0.00626024048459568,4.194128299453883,4.21117927032767
0.0036682261766893434,0.004517741723792101,4.064279619235437,4.139925288228155
0.0031539402140656147,0.0039005205115999037,4.058764411407767,4.124824123938107
0.0034882573315309874,0.007507429966026357,4.175879380309466,4.195739627578884
0.0036255459919441076,0.004539743960833721,4.185069023058253,4.229801748331311
