train_posterior_rmse,test_posterior_rmse,train_posterior_ll,test_posterior_ll
0.1291133430231462,0.8432085326298867,-1.0374196482228708,-1.283497230679381
0.1479229668544591,1.0344427485764196,-1.060890818166209,-1.4198174570121018
0.14353014175851284,0.8174507666388987,-1.0572197882683723,-1.248943478453393
0.13631401194355394,0.9583905943587486,-1.0500179081172734,-1.407124687643612
0.1515358128339861,0.6463154315047623,-1.0535770625858516,-1.0881497252221202
0.13733002696860822,1.0263031362211998,-1.0446753197973901,-1.448626200358073
