train_posterior_rmse,test_posterior_rmse,train_posterior_ll,test_posterior_ll
0.09503116505170665,0.7023237516828184,-0.6387200052041194,-1.1991506039517597
0.0859247287748843,0.5560011090390596,-0.6263726655204962,-1.064988441837644
0.09335452783100925,0.6509042286413467,-0.6623757700832659,-1.2065880043992718
0.0906008301880108,0.588122002384885,-0.6539512066393608,-1.1870560877531477
0.09276950632710332,0.7202541831833592,-0.6583556141282363,-1.14572025039821
0.09399029915987576,0.7834690496767731,-0.68267980285447,-1.0677300610588591
