train_posterior_rmse,test_posterior_rmse,train_posterior_ll,test_posterior_ll
0.0035977006756955773,1.7308196057052343,0.11455290806488204,-1.8165021623883928
0.0036477788752315612,1.51697748932705,0.1050635474563294,-1.6835061832350127
0.002621182353103486,1.5255384355483996,0.1062322433111672,-1.781401217713648
0.006282628014755422,1.570195177234655,0.11457367774146439,-1.768842549226722
0.0035917481746309135,1.6192081831272107,0.10259250980107192,-1.7985559580277424
0.004231835161148264,1.5272472477538415,0.10379571101193852,-1.7363724689094389
