train_posterior_rmse,test_posterior_rmse,train_posterior_ll,test_posterior_ll
0.25470092171250913,0.9471525728746205,-1.0408652894921309,-1.3648811439415076
0.20790251126360781,0.9454955418908332,-1.044139459060691,-1.3652400227336141
0.23770538057232643,1.03511958937165,-1.0395452165396617,-1.4845031143782974
0.22155133943176242,0.8794905840738915,-1.055980279373191,-1.292073732846743
0.20915825908829247,0.885709795163377,-1.043692162343976,-1.2950401801567573
0.19573740074107074,0.8675592156266392,-1.0446945168347503,-1.2873246824586546
